serial_number,zip_code,model_year,final_assembly_code,battery_assembly_code
11AA2309PPQY40,30470,2023,11,AA
00AA2311QFBFCU,07981,2023,00,AA
00AA23035580MJ,08167,2023,00,AA
00BB2302MM389J,91445,2023,00,BB
00BB2308UUKP6D,31875,2023,00,BB
00DD2304HPHEDE,60045,2023,00,DD
00BB23085JYAA8,57849,2023,00,BB
00BB23014N0KAD,18983,2023,00,BB
00DD2312GUJZ65,04053,2023,00,DD
00BB2304EZ45KF,74906,2023,00,BB
00CC2310FFUKIH,63459,2023,00,CC
00DD2302VOX568,38296,2023,00,DD
11AA2306CU16VA,62747,2023,11,AA
00AA2301SX0DUY,14924,2023,00,AA
00AA2311R27V4G,39570,2023,00,AA
00DD2303JPZGVU,15186,2023,00,DD
00BB2307LXXDKK,91078,2023,00,BB
00AA23023E3MAY,13814,2023,00,AA
00DD2312R6L3TJ,52909,2023,00,DD
00AA2309TACC98,65356,2023,00,AA
00BB2304Q7LMZP,17237,2023,00,BB
00DD2307ZKIFVV,38268,2023,00,DD
00BB2306G9ATEY,57854,2023,00,BB
00CC2309IBJ2LB,82783,2023,00,CC
00CC2308Z53VT7,32970,2023,00,CC
00AA2305BB8U9L,38272,2023,00,AA
00CC2302XJXBOH,86595,2023,00,CC
00CC2306V6GRW3,90605,2023,00,CC
11AA23025JBSOE,94246,2023,11,AA
00DD23041ZAHC7,33200,2023,00,DD
00BB2312IPPXCO,50415,2023,00,BB
00BB2308PY8AIG,64195,2023,00,BB
11AA2303LHGNNM,50934,2023,11,AA
00BB2306XMS5JW,56151,2023,00,BB
00AA2302FHM4ZB,60155,2023,00,AA
11AA2310JM4L0C,09018,2023,11,AA
00CC2310L34F16,38607,2023,00,CC
00DD23105WVF7N,10047,2023,00,DD
11AA2306MYTY27,61609,2023,11,AA
00AA2304JU3JVR,31398,2023,00,AA
00BB230313YGBX,94177,2023,00,BB
11AA2302JWB17E,44478,2023,11,AA
00BB23103LOY51,05572,2023,00,BB
00CC23086HHB3J,30167,2023,00,CC
00CC23010FCJTB,66751,2023,00,CC
00CC23023OFVB1,60995,2023,00,CC
11AA2311U88R4O,85959,2023,11,AA
00AA2304J1EUSW,86188,2023,00,AA
00CC2305LN7L2L,10317,2023,00,CC
00BB2308D7CJJI,17204,2023,00,BB
11AA23081EEWJ7,44421,2023,11,AA
00BB2311B9C9CH,15977,2023,00,BB
00AA2302EFBZXL,93260,2023,00,AA
11AA23091WKERH,18127,2023,11,AA
00AA2305INO440,37286,2023,00,AA
00CC2307SBC0AO,54488,2023,00,CC
00DD2305B1LO2K,71971,2023,00,DD
00CC23070PYXVZ,42373,2023,00,CC
00DD230587O991,19474,2023,00,DD
00CC2303NLTTYH,09161,2023,00,CC
00DD2305Z9A3I1,84839,2023,00,DD
00AA2311DXODTM,78043,2023,00,AA
00DD2308QQDGV2,79324,2023,00,DD
00AA23042XXJCO,42363,2023,00,AA
11AA2310MNSEQJ,45638,2023,11,AA
11AA2302PJ2URC,36755,2023,11,AA
00CC2311NUJ3K8,93885,2023,00,CC
00DD2309T4G7ZU,20508,2023,00,DD
11AA2308S2Q7DF,69400,2023,11,AA
00AA2302CRIRYX,16558,2023,00,AA
00AA23089CB6YT,50792,2023,00,AA
00AA230774J1CH,23934,2023,00,AA
11AA2306JZI12Y,63421,2023,11,AA
00CC2307LAVXNB,63936,2023,00,CC
00DD2303GOQZBT,87248,2023,00,DD
00AA2303O0ZJSI,95398,2023,00,AA
00BB23041OG3M7,80586,2023,00,BB
00CC2302L6SB1F,52016,2023,00,CC
00CC2307J8U0KZ,68284,2023,00,CC
00DD2311RC64XE,71143,2023,00,DD
00AA23124RGHHM,87836,2023,00,AA
00DD2302OD24ET,10242,2023,00,DD
00AA2301AXY3W5,61749,2023,00,AA
11AA2306WS97H9,45016,2023,11,AA
00BB2302R4OAQK,26736,2023,00,BB
00BB23080WHQBS,81542,2023,00,BB
00AA2311OB55U3,71592,2023,00,AA
00AA23066LXBP7,70872,2023,00,AA
00AA23094QV9E8,25895,2023,00,AA
00DD2302SFHEOG,42660,2023,00,DD
00CC2307QIUFTT,00972,2023,00,CC
11AA2310RQQX2X,06523,2023,11,AA
11AA230466WAR7,13188,2023,11,AA
00AA23101PJULO,52781,2023,00,AA
00BB2312XBK4ZB,42627,2023,00,BB
00BB2306MSN3Q4,36328,2023,00,BB
00CC2301EJ0FI7,58538,2023,00,CC
00DD2303H2KFGL,46901,2023,00,DD
00AA2306DF3CC6,06649,2023,00,AA
00CC2305RKLVLF,88766,2023,00,CC
00BB23090JFBD3,36704,2023,00,BB
00BB2310OJNT9R,92188,2023,00,BB
00AA23107CN9E6,82632,2023,00,AA
00BB23024BB9M8,17833,2023,00,BB
00BB2306XRIGVB,13143,2023,00,BB
00AA2302VWFXFU,32584,2023,00,AA
00DD2312E4QYGB,43280,2023,00,DD
00DD23079M3M67,60480,2023,00,DD
00DD2310HH5T8F,83458,2023,00,DD
00DD2309JDYKAY,11592,2023,00,DD
00BB230987ARWR,88444,2023,00,BB
11AA2302H9MJ0A,49241,2023,11,AA
00BB2304YBNL35,95187,2023,00,BB
00CC2310CQFZ20,58543,2023,00,CC
11AA23035APZ53,70914,2023,11,AA
00AA23032BGZVS,75737,2023,00,AA
00CC230563COZ5,74041,2023,00,CC
00BB2312BCJ1CW,93536,2023,00,BB
00AA2308KSCRPC,43661,2023,00,AA
11AA2301K625CO,93488,2023,11,AA
00AA2302BSYBGZ,02860,2023,00,AA
00DD2305TNXBI5,17222,2023,00,DD
00BB2312MQNQBP,56456,2023,00,BB
00BB2301JRE4UB,73356,2023,00,BB
00DD23033TQ4GD,65113,2023,00,DD
00BB2306TTXQ1Q,37107,2023,00,BB
00AA231053VON0,19832,2023,00,AA
00AA2311GH2KYB,90222,2023,00,AA
00DD2309TREFJC,58931,2023,00,DD
00BB2301T1X4AD,67644,2023,00,BB
00BB2305BTHZAA,54978,2023,00,BB
00BB231298XH4H,90992,2023,00,BB
00AA2307HC75KK,23179,2023,00,AA
00DD2307Y1T1ZG,35024,2023,00,DD
00DD2310Y2Y178,49330,2023,00,DD
00BB230891CQ9I,13361,2023,00,BB
00AA2305N0BRCP,63979,2023,00,AA
00DD2304QT0P1Y,00180,2023,00,DD
11AA23074B9QQA,78289,2023,11,AA
00CC230487IH2T,61904,2023,00,CC
00DD23073OQN4X,42327,2023,00,DD
00AA23111GRO2H,13488,2023,00,AA
11AA2308922R1S,71052,2023,11,AA
00AA23054BJYIU,60342,2023,00,AA
00BB23019O9TC7,23451,2023,00,BB
00BB23073EMO1I,46425,2023,00,BB
00BB2301YLX5VD,39944,2023,00,BB
00DD2302XP1TJP,27220,2023,00,DD
00AA2304NFUYYE,55078,2023,00,AA
00CC230292TAA4,82471,2023,00,CC
00BB2305PA3Y3F,55828,2023,00,BB
11AA2310U36LCH,40731,2023,11,AA
00DD2305PPVJ2V,58546,2023,00,DD
11AA2301NJX1ZO,33158,2023,11,AA
00AA230344QLKM,48489,2023,00,AA
00DD2311XSOXWJ,62826,2023,00,DD
00AA2308WV7EIB,23176,2023,00,AA
00AA230817UBN1,24031,2023,00,AA
11AA23040V279A,14004,2023,11,AA
11AA231189JJA2,30044,2023,11,AA
00CC23058IV6CU,22400,2023,00,CC
00BB23034R6MDJ,55409,2023,00,BB
00BB2308ASDDVZ,27934,2023,00,BB
00DD2309DCVYSU,96263,2023,00,DD
00BB23127B4FU6,23116,2023,00,BB
00AA2301QJLCHJ,33870,2023,00,AA
00AA2302XMD0WC,49283,2023,00,AA
00BB2310IUW296,08953,2023,00,BB
00AA23106YQH5D,16134,2023,00,AA
00AA2307X20TNJ,57557,2023,00,AA
00CC2301AAQUMX,24842,2023,00,CC
00CC2309H80XXB,63617,2023,00,CC
00CC23059LCAQJ,88605,2023,00,CC
00BB2304GGU3X3,87438,2023,00,BB
00AA23107R3M7N,65841,2023,00,AA
00DD2307FJBBIJ,53854,2023,00,DD
00CC23088HS23O,28728,2023,00,CC
00DD2305462Y0Y,29465,2023,00,DD
00BB2303MNW0XZ,17060,2023,00,BB
00DD2308O943CZ,67414,2023,00,DD
00DD2303SAU3Z5,43309,2023,00,DD
00CC23098OW8NI,01211,2023,00,CC
00BB2308WXZ9EI,45911,2023,00,BB
00DD2304HE1Q1E,45391,2023,00,DD
00DD2304BCHTDR,81066,2023,00,DD
00DD2304WFWKET,48717,2023,00,DD
00BB2307EGZHI6,46240,2023,00,BB
00BB231194JXOC,36432,2023,00,BB
11AA2310HVBY4A,62940,2023,11,AA
11AA2308UWPAAI,11046,2023,11,AA
00DD2310LVPWNN,92350,2023,00,DD
00CC2312IOIA2S,70392,2023,00,CC
00AA23076EW349,83250,2023,00,AA
00CC2302LT4EUB,50098,2023,00,CC
00DD2308NMONFV,58636,2023,00,DD
11AA2306GIKX5R,44509,2023,11,AA
00AA2307C1GX8Y,50616,2023,00,AA
00AA2301YMUZMT,36354,2023,00,AA
00BB2312DECMIY,85227,2023,00,BB
11AA2308ZX04XY,77486,2023,11,AA
00AA2312VI2Y7G,21733,2023,00,AA
11AA231128WHTI,09229,2023,11,AA
00BB2309749RQ4,39824,2023,00,BB
00AA2306THHF0U,78151,2023,00,AA
00CC2308Q2PPVX,25566,2023,00,CC
11AA230548QH16,42743,2023,11,AA
00CC2301UW2Z0T,65422,2023,00,CC
11AA2305FA1F71,48110,2023,11,AA
00CC2307VQAPWV,02219,2023,00,CC
00BB231149TXW4,65149,2023,00,BB
00AA2307N8IXS9,18824,2023,00,AA
00AA2310OUA6R4,03169,2023,00,AA
00AA2304M945BX,30123,2023,00,AA
00DD230698M9FW,19693,2023,00,DD
00CC230955GWBN,06531,2023,00,CC
00CC23095NDTJE,92793,2023,00,CC
00CC2311X8LL6A,20700,2023,00,CC
00BB2309RI6TIR,41060,2023,00,BB
11AA230959YI1H,59260,2023,11,AA
00DD2303WI878J,68949,2023,00,DD
00CC2304EXQ6QI,63856,2023,00,CC
00BB2302AHJ6B6,00416,2023,00,BB
00DD2310K1RZX2,84195,2023,00,DD
00DD2310R38YFX,87018,2023,00,DD
00BB2309E3PQV7,43014,2023,00,BB
00BB2306AKDLT9,36864,2023,00,BB
00DD2312GAQGCV,14065,2023,00,DD
00DD23073VDM0J,51307,2023,00,DD
11AA2311R6M4L8,55189,2023,11,AA
00DD230581XW4Z,28875,2023,00,DD
00AA23056IPF4K,45128,2023,00,AA
00CC2304MC64Q1,38034,2023,00,CC
00BB23036YBEKW,14800,2023,00,BB
11AA2311WMLQB2,88607,2023,11,AA
00BB2308PLQG7N,15681,2023,00,BB
00BB23102XTADN,00538,2023,00,BB
00BB2304PSZRNY,91838,2023,00,BB
00AA2311AADO52,16603,2023,00,AA
00CC2312II8LX1,86251,2023,00,CC
00AA23029SRIGL,94333,2023,00,AA
00AA2306BZ6MIF,43456,2023,00,AA
00BB2305IP9NRM,92389,2023,00,BB
11AA2312017CGB,91748,2023,11,AA
00CC23105ZFBUC,94208,2023,00,CC
00AA23125JJ8RD,76753,2023,00,AA
00DD2307KCHUMV,03580,2023,00,DD
11AA23040K2RYY,00574,2023,11,AA
00CC23028UIX5Q,11284,2023,00,CC
00AA2304EBCBFH,04782,2023,00,AA
00CC23021W4XLZ,00505,2023,00,CC
00CC2308ZMBQ0Y,17979,2023,00,CC
00AA2302SE5LMF,37608,2023,00,AA
11AA231221P0RA,84372,2023,11,AA
00BB2309R0RCIQ,28932,2023,00,BB
00BB2302U1J6TF,20935,2023,00,BB
00DD23027F3C83,61164,2023,00,DD
00AA2310FJ4F1J,30805,2023,00,AA
11AA2302JXV8B6,65311,2023,11,AA
00DD230378S434,13121,2023,00,DD
00DD2312YFB3N5,48307,2023,00,DD
00DD2312H6OV09,41667,2023,00,DD
11AA2307RMKV9X,50089,2023,11,AA
00BB23107NTKJ3,96457,2023,00,BB
00BB2311G0O5AA,33944,2023,00,BB
11AA2310T9XN9M,78055,2023,11,AA
11AA23057K5YEH,82779,2023,11,AA
00AA23044I1MY5,34727,2023,00,AA
00CC2305DII8CL,17645,2023,00,CC
00DD2302QEG7AX,78552,2023,00,DD
00BB2310698446,25631,2023,00,BB
00CC2311GJTK9B,36947,2023,00,CC
11AA2311X2M4RH,29349,2023,11,AA
00BB2307PJCGA4,37147,2023,00,BB
11AA2305O1RKTQ,42135,2023,11,AA
00CC2309HWO1GR,66439,2023,00,CC
11AA23089DKCA4,46599,2023,11,AA
00DD2305P7OYZF,32856,2023,00,DD
00AA23078VD2FA,61513,2023,00,AA
11AA23066V4XMU,21605,2023,11,AA
00DD2302DOCATR,38145,2023,00,DD
00BB230256Z7UX,64333,2023,00,BB
00CC2312IDTQZD,41012,2023,00,CC
00DD2302N9MIRO,03846,2023,00,DD
00AA2311FGTEGE,71318,2023,00,AA
11AA2301UHNT1M,10870,2023,11,AA
00DD230239UU6C,60880,2023,00,DD
00BB2311MXGNXJ,77050,2023,00,BB
00CC2312R45QG3,47501,2023,00,CC
00DD23127H5TMK,44381,2023,00,DD
11AA2310ITRG4P,54426,2023,11,AA
00AA2306NHBGNB,39052,2023,00,AA
00BB2304PEZ2R7,86693,2023,00,BB
00CC2307ZFPMAT,60292,2023,00,CC
11AA2308L1AQD2,08575,2023,11,AA
11AA23073OB1CH,27006,2023,11,AA
00BB2307CPG5UU,27230,2023,00,BB
00CC2311SPTD6J,36910,2023,00,CC
00DD2303HZVZW6,37164,2023,00,DD
00AA2311CUWD46,28566,2023,00,AA
11AA2305LQKUR2,96557,2023,11,AA
00BB2308TOIW9D,86812,2023,00,BB
00CC230250FSQ3,06386,2023,00,CC
00DD2305JIHNBP,64342,2023,00,DD
00CC23061KUHG4,40867,2023,00,CC
00BB230851QSO0,45380,2023,00,BB
00DD23110ONV4G,48087,2023,00,DD
11AA2309MHZHFM,55139,2023,11,AA
00AA2310Q1HFRP,86726,2023,00,AA
00BB2312GXOEEO,36736,2023,00,BB
00DD2302EWD4AE,51316,2023,00,DD
00CC2304IJYFM8,86730,2023,00,CC
00BB2305TH2E1K,15389,2023,00,BB
00AA230780FOKG,36835,2023,00,AA
00BB2301YMT63X,18094,2023,00,BB
00DD2308BLGS8B,32896,2023,00,DD
00DD2312EQ6KGD,43537,2023,00,DD
00AA2310T26N5O,27375,2023,00,AA
00DD2303F91710,89048,2023,00,DD
00DD23025MKPWX,80089,2023,00,DD
00AA23033XL58E,06885,2023,00,AA
00CC23080QSERI,46033,2023,00,CC
00CC2308GPXX1H,79168,2023,00,CC
00BB2301Y4HYBM,47094,2023,00,BB
00BB230894Z5X8,70065,2023,00,BB
00DD2311CXVEMN,27668,2023,00,DD
00BB2312Q7C5WW,57742,2023,00,BB
00AA2306YWWDOP,10201,2023,00,AA
00CC2302KL3DXC,50689,2023,00,CC
00CC2312NOTVLF,40171,2023,00,CC
00DD230289YY18,52333,2023,00,DD
00AA2302CI6V1M,47860,2023,00,AA
00CC2309EDTYRL,51067,2023,00,CC
00DD23010JIEDE,93255,2023,00,DD
11AA2308TQYLV8,71359,2023,11,AA
11AA2303UEMZUI,73516,2023,11,AA
00DD2307GZTHJU,88580,2023,00,DD
00CC23013MZGH1,49806,2023,00,CC
00DD2312NZ7DIH,02808,2023,00,DD
00DD23022FIY8V,25393,2023,00,DD
00AA2302PNN0YV,16519,2023,00,AA
00BB2312TWHE2U,71256,2023,00,BB
11AA2309OX6HLX,76747,2023,11,AA
00DD2305SRHH7D,29508,2023,00,DD
00CC23043CXY3Q,09859,2023,00,CC
11AA2305ZH69LA,45892,2023,11,AA
00BB2306MROP4Q,37909,2023,00,BB
00DD2307OUX1LP,28429,2023,00,DD
00AA230943SKEB,30105,2023,00,AA
11AA2308CIM7D4,85101,2023,11,AA
00DD2301WSXGF1,38906,2023,00,DD
00DD2301RO06VH,08841,2023,00,DD
00CC2306LYR7AI,27205,2023,00,CC
00CC23029T3D5U,54785,2023,00,CC
00DD23010PP07S,74848,2023,00,DD
00AA23078F66J9,85203,2023,00,AA
00AA2306JS3G6S,19711,2023,00,AA
00BB23088LVCQE,28138,2023,00,BB
00DD2312XHXZXL,03009,2023,00,DD
00BB2308G07AU5,62327,2023,00,BB
00AA2304D5HJYF,64505,2023,00,AA
00CC231052J511,17960,2023,00,CC
00DD23104YMSGM,08407,2023,00,DD
11AA2301Y3J0JF,49000,2023,11,AA
00DD2303OHG6VG,91147,2023,00,DD
00DD23067XOJD3,77473,2023,00,DD
11AA2301IIURHF,58828,2023,11,AA
00AA2306HFX4LF,51174,2023,00,AA
11AA2309O89STE,69661,2023,11,AA
00AA23068O8TLD,89692,2023,00,AA
00BB2310UWBKIH,40624,2023,00,BB
00DD2305DN5H5D,42419,2023,00,DD
00CC23053VTTSU,29871,2023,00,CC
11AA2304X3DZXP,01462,2023,11,AA
00BB231090HSSU,34741,2023,00,BB
11AA2308R2C9AJ,43765,2023,11,AA
00BB2306Z5ED4P,70517,2023,00,BB
00CC230264QM03,80882,2023,00,CC
00DD2307RCPL8C,85432,2023,00,DD
00CC2308HYBLTY,28888,2023,00,CC
00BB2308YOOEGR,80982,2023,00,BB
00DD2308OLUHDC,39156,2023,00,DD
00CC2305KKVCL6,26906,2023,00,CC
11AA2305JSSWLW,38730,2023,11,AA
00AA2312J6LMXY,33013,2023,00,AA
00DD2309EMNB2W,91359,2023,00,DD
00BB2306VACBHB,09010,2023,00,BB
00DD2306LNWXBW,00800,2023,00,DD
00AA2306LE708Z,66266,2023,00,AA
00DD2309HZA7DX,29277,2023,00,DD
00BB230842IX9A,37393,2023,00,BB
00AA2303IRCQOA,18169,2023,00,AA
00CC2301PZHGFT,62212,2023,00,CC
00DD2309FH4XAE,29023,2023,00,DD
00DD2312AQ6RH8,84663,2023,00,DD
00CC2311HWN7PI,16720,2023,00,CC
00BB23018GFO5G,62884,2023,00,BB
00AA23052XXX0K,07111,2023,00,AA
00DD23094XN7PC,25521,2023,00,DD
00CC23012DTXP7,88026,2023,00,CC
00DD2304PFPSBL,56601,2023,00,DD
11AA2312B4XFDP,76769,2023,11,AA
00CC2312JIRLQ4,80698,2023,00,CC
11AA23047YCM37,64195,2023,11,AA
00AA2310LVQB0R,41192,2023,00,AA
00DD2304FAY1PI,31876,2023,00,DD
00CC2304PS4E9B,68992,2023,00,CC
00CC23035T1WOC,05514,2023,00,CC
00DD2306A9FE9G,59097,2023,00,DD
11AA23013S3PN2,94905,2023,11,AA
00CC2303C4N514,71180,2023,00,CC
00DD23089UBRTK,71677,2023,00,DD
00CC2306H2AI6C,95803,2023,00,CC
00BB2306Z5C4L5,34258,2023,00,BB
00BB2304NU66NU,79710,2023,00,BB
00DD2312VLMBKY,74885,2023,00,DD
00BB2311WQKKGG,38006,2023,00,BB
00AA2306XMHKK8,12872,2023,00,AA
00CC2310H8JIAN,48089,2023,00,CC
11AA23056EUJ6E,52009,2023,11,AA
00DD23031ECJT3,12265,2023,00,DD
00DD2307GX4FM7,70067,2023,00,DD
00CC2309CDSDNP,62402,2023,00,CC
11AA23124809XP,52022,2023,11,AA
11AA2304GTSBSD,50724,2023,11,AA
00AA2303506M0K,96105,2023,00,AA
00BB23039XLZSH,71765,2023,00,BB
00DD2305LI62E9,84569,2023,00,DD
00AA2306QVXWQ2,16084,2023,00,AA
00AA2307L9WNU0,83626,2023,00,AA
00DD2306PZ065A,45740,2023,00,DD
11AA2302Q95SO2,32346,2023,11,AA
00CC2310QTFBC9,23402,2023,00,CC
00BB23077ON7M6,16483,2023,00,BB
00AA2301HDLMSH,29527,2023,00,AA
00DD230794SXJM,00162,2023,00,DD
00DD2311O3U5ZF,54431,2023,00,DD
00DD2301ZBXCYH,94881,2023,00,DD
00AA2307L5GPEK,65795,2023,00,AA
00DD2303QEFDBT,84633,2023,00,DD
00BB2309MYF9IV,03560,2023,00,BB
00AA23060GN51Y,64093,2023,00,AA
00AA2308KVK4TV,18593,2023,00,AA
00AA2312R1V8J9,81648,2023,00,AA
11AA2310FSSDW5,81199,2023,11,AA
11AA2303V0ULCG,00440,2023,11,AA
00CC230874T646,84193,2023,00,CC
00CC2307BBYG55,61990,2023,00,CC
11AA2302YTCI3I,48781,2023,11,AA
00AA2308YY3RNZ,06029,2023,00,AA
11AA2304OJ45UP,01531,2023,11,AA
00BB2304NKE05X,27076,2023,00,BB
00BB2301KAY6FE,20475,2023,00,BB
00AA2309CE8W5J,04194,2023,00,AA
00DD2311C6281X,55715,2023,00,DD
00BB2310X3K9KX,73823,2023,00,BB
11AA23030ZS4ZL,94406,2023,11,AA
00BB23056BEFC4,32765,2023,00,BB
11AA2302JQUHGD,71057,2023,11,AA
00DD2311XP6I1G,89904,2023,00,DD
00BB2301OHNDCQ,34749,2023,00,BB
00CC2304NVKK2R,57068,2023,00,CC
11AA2310YRTYX3,75983,2023,11,AA
00CC230949DNPO,45961,2023,00,CC
00BB230674B2JZ,27362,2023,00,BB
00CC2305TUHP40,43302,2023,00,CC
00DD2311VR3566,82300,2023,00,DD
11AA231185LV42,13574,2023,11,AA
00BB2306F6FU5Z,39886,2023,00,BB
00DD2311LRGWR4,47004,2023,00,DD
00DD2305J4F9MH,29641,2023,00,DD
00AA230506S4K7,58646,2023,00,AA
00AA2303LEBRPM,85475,2023,00,AA
00AA2312E0XGXI,24722,2023,00,AA
00AA2308U8OI02,10459,2023,00,AA
11AA23082659VG,77176,2023,11,AA
00DD230844IVP0,94924,2023,00,DD
00BB23128Q6F1A,68771,2023,00,BB
00DD230295023C,16560,2023,00,DD
00AA2312NFY71F,77147,2023,00,AA
00DD2304E4E6UU,87938,2023,00,DD
00BB23029KFVY5,49834,2023,00,BB
11AA2305CYQJJE,60317,2023,11,AA
00DD23019OTGKM,64564,2023,00,DD
11AA23023FS3QH,59423,2023,11,AA
00DD2310C83XH3,07603,2023,00,DD
00AA2308Y7D9JI,47117,2023,00,AA
00AA2310LPYYJF,07555,2023,00,AA
00DD23022UI7U1,93960,2023,00,DD
11AA2305L39LG6,12501,2023,11,AA
00BB23035BW8XN,29505,2023,00,BB
00AA2312609YWA,94140,2023,00,AA
00CC23128WU60I,79774,2023,00,CC
00DD2311NH91J7,02278,2023,00,DD
00AA2309EF3CF5,02303,2023,00,AA
00DD2308MAWSPT,87948,2023,00,DD
00BB2312DGJ1NI,47005,2023,00,BB
11AA23081EG9PO,25515,2023,11,AA
00BB2309LIFMHV,45423,2023,00,BB
00BB23017DTFUZ,10440,2023,00,BB
00CC2303SDAGHT,43436,2023,00,CC
00AA2307KK9Q1D,19640,2023,00,AA
11AA2302I2OILA,43561,2023,11,AA
00BB2307W81Q2H,10509,2023,00,BB
00AA2308744MFW,01296,2023,00,AA
00AA2312O9SE9J,41286,2023,00,AA
00CC2306AJ7JHT,35261,2023,00,CC
00AA2307Z5D0N0,49083,2023,00,AA
00CC23113D93TY,25172,2023,00,CC
11AA2306SLT8Q7,45687,2023,11,AA
00CC2307KCANQR,79513,2023,00,CC
00BB230915CJLY,02377,2023,00,BB
00BB2301R293JL,77678,2023,00,BB
00DD2307SGUU3D,76004,2023,00,DD
00DD2305HFW82H,51686,2023,00,DD
00CC2306SYH4N9,42484,2023,00,CC
00BB2304ZF9KE5,90425,2023,00,BB
00DD2301NEYI6T,47984,2023,00,DD
00BB2306L0P3PO,37765,2023,00,BB
00BB2309WK8M9R,36993,2023,00,BB
00BB23066Q4Q5U,75608,2023,00,BB
00CC2304EYD5GE,17318,2023,00,CC
00DD23023BEUC8,30014,2023,00,DD
00BB23045S9QGC,79791,2023,00,BB
00AA2310KZ6QIP,48500,2023,00,AA
00DD2311ODJ5Q6,07433,2023,00,DD
00BB2310TYNJQC,81137,2023,00,BB
11AA2307K4IQQO,24361,2023,11,AA
00DD2305XHF3I9,75741,2023,00,DD
00AA2303I4DBWC,00504,2023,00,AA
00DD2308W2UNPI,66956,2023,00,DD
11AA2309JVM7YC,41167,2023,11,AA
00AA2307HZVQ42,39783,2023,00,AA
00DD2308DUDTPB,66506,2023,00,DD
00BB2302982XHY,18689,2023,00,BB
00DD2311CD8MGE,42089,2023,00,DD
00DD2308CHCON6,24872,2023,00,DD
00DD2309A7ZDUI,67336,2023,00,DD
00AA2306FA6NGI,63252,2023,00,AA
11AA2304NHNAV0,53510,2023,11,AA
00DD2310GVRFHK,75787,2023,00,DD
00BB2307K6ES23,88664,2023,00,BB
00CC2306U5X9ZK,83405,2023,00,CC
00CC2306ZG06AB,30121,2023,00,CC
00BB2311OPBO65,36313,2023,00,BB
00AA230315Z8WT,24882,2023,00,AA
00CC2305ZL9E6E,02618,2023,00,CC
11AA2312F3C02C,78553,2023,11,AA
11AA23046KPV6A,82129,2023,11,AA
00CC2309RJJIRT,20902,2023,00,CC
00AA2309H01UE4,32353,2023,00,AA
00CC2304S9NSAM,02613,2023,00,CC
00DD23057Z0YTH,42408,2023,00,DD
00AA23011IMIB9,30988,2023,00,AA
00AA23073MQ1XW,62704,2023,00,AA
00AA2308DV1ASX,02060,2023,00,AA
00BB2307BD77B4,23359,2023,00,BB
00BB23102TYATF,71855,2023,00,BB
00CC2305JMHVK2,68057,2023,00,CC
00DD2312ZMLOW8,06752,2023,00,DD
00CC2312ZAJOA0,64948,2023,00,CC
00BB2310MR9QGW,48813,2023,00,BB
11AA230856VRI9,92615,2023,11,AA
00DD23095UO06W,50858,2023,00,DD
00DD2302YL1GFW,36775,2023,00,DD
00CC23047U4L0J,74115,2023,00,CC
00DD2307TGQ68H,76300,2023,00,DD
11AA2304S2UPXC,92741,2023,11,AA
11AA23069WPHGG,11589,2023,11,AA
00AA2310R588MT,73460,2023,00,AA
00DD2310QQIQB1,64598,2023,00,DD
00DD2312I2ZAZW,96443,2023,00,DD
00BB2312RPIX8F,33765,2023,00,BB
00AA23051OPVMW,08512,2023,00,AA
00BB2311I95WGW,40408,2023,00,BB
00DD2306MVG0V1,86005,2023,00,DD
00CC23042MCTZC,87624,2023,00,CC
00DD2311A3KV0W,37964,2023,00,DD
11AA2303OQW404,51013,2023,11,AA
11AA2311L2QH3U,49603,2023,11,AA
00AA2309LQYE0X,17472,2023,00,AA
00DD23061371QK,94177,2023,00,DD
00DD2302R21RZW,09493,2023,00,DD
11AA2309PK2DYK,20690,2023,11,AA
00DD23036LD3G7,64917,2023,00,DD
00CC2307FDHVPC,09593,2023,00,CC
00AA23031S6GEK,93592,2023,00,AA
11AA23061X817Q,31797,2023,11,AA
00BB2301X4CA67,26484,2023,00,BB
00AA2308C4FP4H,62028,2023,00,AA
11AA23045W5WE8,13420,2023,11,AA
00AA2306XNLQ7F,90329,2023,00,AA
00CC2312GCO837,54644,2023,00,CC
00AA23105OID1J,30436,2023,00,AA
00DD23105UB9GU,45137,2023,00,DD
00DD2307NRKEQO,45346,2023,00,DD
11AA23026BGJ58,71101,2023,11,AA
00DD2303SM6T88,32111,2023,00,DD
11AA2306NZH1ZI,71069,2023,11,AA
00CC2311PDQUGW,87362,2023,00,CC
00CC23085NNE9Q,54506,2023,00,CC
00AA2303MAE2XB,09643,2023,00,AA
00AA2302G7NZEI,52047,2023,00,AA
00AA2304RLAVI8,12759,2023,00,AA
00DD2304QHKCPJ,33568,2023,00,DD
00BB2305A9YOHK,32926,2023,00,BB
00AA2306TVE6BB,70226,2023,00,AA
11AA230830WC0X,82855,2023,11,AA
00DD23042TUUOA,10347,2023,00,DD
00CC2311FF8O45,36239,2023,00,CC
11AA230572CMS5,39489,2023,11,AA
00CC2312TTP4MY,59641,2023,00,CC
00AA2303C26JJX,33853,2023,00,AA
00CC2311FO8UKK,77948,2023,00,CC
00BB2302ZMRCK8,52737,2023,00,BB
00AA23035UCQ2U,14870,2023,00,AA
00CC2310VCU4SS,67366,2023,00,CC
11AA230323LSR5,20817,2023,11,AA
00AA2302X0A3BG,57943,2023,00,AA
11AA2306PFZ4TT,75951,2023,11,AA
